alpha,beta,chain
-0.17270027,-0.0077475104,chain_2
-0.1785827,-0.011531914,chain_2
-0.19546236,-0.0066739125,chain_2
-0.18000877,-0.005725514,chain_2
-0.18579443,-0.00620388,chain_2
-0.19177814,-0.005023435,chain_2
-0.18900408,-0.007678589,chain_2
-0.19034526,-0.006599431,chain_2
-0.19018246,-0.0045681903,chain_2
-0.18927431,-0.0098421285,chain_2
-0.17548236,-0.012471943,chain_2
-0.18871102,-0.013759195,chain_2
-0.1819837,-0.0069751544,chain_2
-0.17994657,-0.007229933,chain_2
-0.1760063,-0.008451864,chain_2
-0.18870673,-0.0059666433,chain_2
-0.20986429,-0.01437573,chain_2
-0.20967516,-0.013768896,chain_2
-0.21225654,-0.009462376,chain_2
-0.21201833,-0.009280766,chain_2
-0.21205844,-0.0074635367,chain_2
-0.20392703,-0.0057008695,chain_2
-0.18226549,-0.009350108,chain_2
-0.19007823,-0.010547212,chain_2
-0.19051895,-0.008690643,chain_2
-0.1909222,-0.007463851,chain_2
-0.19329321,-0.0059581557,chain_2
-0.19597185,-0.004553422,chain_2
-0.18187831,-0.0077907406,chain_2
-0.17472649,-0.007529998,chain_2
-0.1745535,-0.009236099,chain_2
-0.17780434,-0.0046569896,chain_2
-0.17780434,-0.0046569896,chain_2
-0.20473169,-0.00965785,chain_2
-0.20244254,-0.008744219,chain_2
-0.18288599,-0.004921869,chain_2
-0.19487694,-0.008085019,chain_2
-0.18316877,-0.0066515123,chain_2
-0.19246756,-0.0038507746,chain_2
-0.18732582,-0.0101523455,chain_2
-0.19340095,-0.011643434,chain_2
-0.20621957,-0.0067186905,chain_2
-0.19763002,-0.004707992,chain_2
-0.19434777,-0.015447338,chain_2
-0.19301465,-0.013559874,chain_2
-0.17711672,-0.010323897,chain_2
-0.17923045,-0.006355853,chain_2
-0.19471577,-0.008047396,chain_2
-0.21024017,-0.00568917,chain_2
-0.21097983,-0.0052197566,chain_2
-0.1826705,-0.010520718,chain_2
-0.18707508,-0.005644796,chain_2
-0.18903515,-0.0047206003,chain_2
-0.18492481,-0.011496885,chain_2
-0.18449849,-0.0061292117,chain_2
-0.19576573,-0.0074342876,chain_2
-0.20460151,-0.010988541,chain_2
-0.20274329,-0.009879381,chain_2
-0.20353775,-0.010472785,chain_2
-0.18950818,-0.005556877,chain_2
-0.19808857,-0.008529594,chain_2
-0.1835183,-0.013211234,chain_2
-0.17904024,-0.010934202,chain_2
-0.18069868,-0.0061840396,chain_2
-0.1812098,-0.0071584396,chain_2
-0.1793582,-0.0107256,chain_2
-0.17901333,-0.005067003,chain_2
-0.18679352,-0.0056745573,chain_2
-0.19492716,-0.0073848795,chain_2
-0.199753,-0.0067115705,chain_2
-0.19574131,-0.009296043,chain_2
-0.20132375,-0.011394097,chain_2
-0.20111017,-0.0067422623,chain_2
-0.17679113,-0.008655795,chain_2
-0.19603449,-0.0072677247,chain_2
-0.19633013,-0.006018692,chain_2
-0.19026685,-0.0081647085,chain_2
-0.18591923,-0.0102696,chain_2
-0.19362873,-0.009129782,chain_2
-0.19012706,-0.010758473,chain_2
-0.19792832,-0.007386712,chain_2
-0.1949279,-0.008948638,chain_2
-0.19457626,-0.009614583,chain_2
-0.1963093,-0.008719438,chain_2
-0.1951035,-0.006202392,chain_2
-0.17177327,-0.010405602,chain_2
-0.17514615,-0.009395481,chain_2
-0.17514412,-0.007979339,chain_2
-0.17708915,-0.003735303,chain_2
-0.18524617,-0.007238878,chain_2
-0.18221165,-0.007206944,chain_2
-0.18246314,-0.007100416,chain_2
-0.1947006,-0.0034694467,chain_2
-0.19087905,-0.005854306,chain_2
-0.19959754,-0.010593111,chain_2
-0.19974457,-0.009978616,chain_2
-0.19327125,-0.004249095,chain_2
-0.18755776,-0.007820222,chain_2
-0.19942868,-0.00586434,chain_2
-0.19524632,-0.004388304,chain_2
-0.19109072,-0.009420387,chain_2
-0.19712554,-0.0129445335,chain_2
-0.20545769,-0.0092010265,chain_2
-0.19546235,-0.0069323946,chain_2
-0.19260435,-0.00571704,chain_2
-0.20497626,-0.009738954,chain_2
-0.20413008,-0.009694908,chain_2
-0.19362992,-0.008854812,chain_2
-0.19020256,-0.0075438293,chain_2
-0.19667907,-0.008920171,chain_2
-0.20214905,-0.010319199,chain_2
-0.2051249,-0.0069633415,chain_3
-0.21098362,-0.0077808057,chain_3
-0.19469659,-0.0072035175,chain_3
-0.2042067,-0.0058692917,chain_3
-0.2042067,-0.0058692917,chain_3
-0.1804442,-0.008476686,chain_3
-0.18156826,-0.013209631,chain_3
-0.19618054,-0.015317562,chain_3
-0.20253664,-0.014572629,chain_3
-0.2025971,-0.013524408,chain_3
-0.1953761,-0.0072822417,chain_3
-0.19840257,-0.007428067,chain_3
-0.19840257,-0.007428067,chain_3
-0.19601025,-0.0069170143,chain_3
-0.192963,-0.009506142,chain_3
-0.1855505,-0.004368135,chain_3
-0.19702946,-0.0098249,chain_3
-0.1977383,-0.006459027,chain_3
-0.19322325,-0.0063163424,chain_3
-0.19322325,-0.0063163424,chain_3
-0.17983356,-0.0068492945,chain_3
-0.19466814,-0.006502107,chain_3
-0.19287056,-0.006584065,chain_3
-0.19786042,-0.0070124054,chain_3
-0.20344058,-0.004371488,chain_3
-0.20881215,-0.0054519256,chain_3
-0.17318258,-0.00670219,chain_3
-0.17871116,-0.013069618,chain_3
-0.1649184,-0.013969705,chain_3
-0.16583507,-0.013209607,chain_3
-0.22208183,-0.005789358,chain_3
-0.19887173,-0.0065492433,chain_3
-0.1978865,-0.0067018913,chain_3
-0.20645195,-0.0071646427,chain_3
-0.20143709,-0.006577206,chain_3
-0.19865383,-0.0041323323,chain_3
-0.20007268,-0.010051898,chain_3
-0.19062842,-0.006396398,chain_3
-0.19062842,-0.006396398,chain_3
-0.19241223,-0.0056490405,chain_3
-0.19241223,-0.0056490405,chain_3
-0.20249104,-0.0052612084,chain_3
-0.19651037,-0.00751698,chain_3
-0.17950529,-0.004813921,chain_3
-0.17709786,-0.009624667,chain_3
-0.17360432,-0.0057139597,chain_3
-0.17817077,-0.010776378,chain_3
-0.1751252,-0.009495168,chain_3
-0.18744552,-0.011235643,chain_3
-0.18284236,-0.013587966,chain_3
-0.19450235,-0.0033531873,chain_3
-0.19081597,-0.009475126,chain_3
-0.19907913,-0.0053964313,chain_3
-0.20181885,-0.004562791,chain_3
-0.19904792,-0.004006272,chain_3
-0.18981577,-0.00991703,chain_3
-0.20609745,-0.0041757775,chain_3
-0.20609745,-0.0041757775,chain_3
-0.17236866,-0.004747949,chain_3
-0.17462388,-0.0058982563,chain_3
-0.17607538,-0.005744291,chain_3
-0.18986678,-0.010418918,chain_3
-0.19300894,-0.011995094,chain_3
-0.19513729,-0.007692807,chain_3
-0.19126503,-0.0023368392,chain_3
-0.18956009,-0.010680369,chain_3
-0.17934646,-0.008132327,chain_3
-0.1839333,-0.004936774,chain_3
-0.1846621,-0.006465927,chain_3
-0.17275086,-0.009208985,chain_3
-0.19922861,-0.0044555515,chain_3
-0.18814711,-0.008479291,chain_3
-0.19753163,-0.0057840664,chain_3
-0.2029241,-0.009972443,chain_3
-0.19382776,-0.011088023,chain_3
-0.18560149,-0.012807827,chain_3
-0.19079304,-0.008493672,chain_3
-0.19432832,-0.0042800913,chain_3
-0.19695091,-0.0070771705,chain_3
-0.19381891,-0.005597189,chain_3
-0.20511822,-0.007618999,chain_3
-0.19757481,-0.005981936,chain_3
-0.18460207,-0.008085249,chain_3
-0.18622765,-0.008046072,chain_3
-0.18920718,-0.004981534,chain_3
-0.20994449,-0.009425292,chain_3
-0.20508695,-0.009392478,chain_3
-0.1990746,-0.0059572794,chain_3
-0.1990746,-0.0059572794,chain_3
-0.18824476,-0.005868421,chain_3
-0.18443868,-0.0077033616,chain_3
-0.18648028,-0.012832571,chain_3
-0.19434224,-0.006265889,chain_3
-0.19434224,-0.006265889,chain_3
-0.19055372,-0.005897383,chain_3
-0.19084798,-0.008191066,chain_3
-0.2046887,-0.0078418795,chain_3
-0.17770483,-0.008192917,chain_3
-0.18970488,-0.009801388,chain_3
-0.18929821,-0.009364156,chain_3
-0.19044666,-0.005560984,chain_3
-0.18728349,-0.006460646,chain_3
-0.187643,-0.007992368,chain_3
-0.19909588,-0.003870619,chain_3
-0.2250011,-0.012721385,chain_3
-0.2184439,-0.0144197075,chain_3
-0.16922301,-0.006243018,chain_3
-0.16922301,-0.006243018,chain_3
-0.19780344,-0.0055699577,chain_3
-0.19698581,-0.008260216,chain_3
-0.18325439,-0.007938497,chain_3
-0.18365067,-0.0026927749,chain_3
-0.18963107,-0.008187821,chain_3
-0.18583357,-0.0061517395,chain_3
-0.18470912,-0.0081252055,chain_3
-0.18831027,-0.0047902847,chain_3
-0.1854088,-0.007347421,chain_3
-0.18703103,-0.011384086,chain_3
-0.18943742,-0.0067022867,chain_3
-0.20160136,-0.009706825,chain_3
-0.21641296,-0.00944351,chain_3
-0.20687473,-0.006440842,chain_3
-0.19927976,-0.007649368,chain_3
-0.19927976,-0.007649368,chain_3
-0.19319092,-0.0076738163,chain_3
-0.19589788,-0.00698316,chain_3
-0.20141365,-0.007083477,chain_3
-0.19290109,-0.008561418,chain_3
-0.18710117,-0.007466769,chain_3
-0.1886351,-0.010256656,chain_3
-0.1901359,-0.012327603,chain_3
-0.2246487,-0.0028475989,chain_3
-0.20925902,-0.012715831,chain_3
-0.17563908,-0.012426243,chain_3
-0.17311907,-0.009130925,chain_3
-0.17581935,-0.010052699,chain_3
-0.21118096,-0.006046704,chain_3
-0.21118096,-0.006046704,chain_3
-0.20606495,-0.0053314213,chain_3
-0.21331488,-0.009687645,chain_3
-0.21197823,-0.004752361,chain_3
-0.17541423,-0.01021515,chain_3
-0.1770252,-0.010129197,chain_3
-0.17387582,-0.0045829806,chain_3
-0.18339102,-0.009078859,chain_3
-0.1775513,-0.0055403393,chain_3
-0.19684646,-0.0083205085,chain_3
-0.19127302,-0.010729283,chain_3
-0.19521008,-0.011386485,chain_3
-0.18133761,-0.005533877,chain_3
-0.17944813,-0.008198691,chain_3
-0.19243525,-0.008074956,chain_3
-0.19429314,-0.0063418048,chain_3
-0.18959375,-0.011455261,chain_3
-0.19054474,-0.010083251,chain_3
-0.17916365,-0.006229355,chain_3
-0.18829423,-0.0069637937,chain_3
-0.18888374,-0.00667476,chain_3
-0.18975338,-0.009006522,chain_3
-0.19430378,-0.00860821,chain_3
-0.1977823,-0.006881184,chain_3
-0.19394542,-0.0072096027,chain_3
-0.20165531,-0.006652018,chain_3
-0.19094658,-0.0068506133,chain_3
-0.19094658,-0.0068506133,chain_3
-0.19230673,-0.011085596,chain_3
-0.20066144,-0.0033108126,chain_3
-0.20594454,-0.0077187894,chain_3
-0.2052669,-0.009669116,chain_3
-0.20269407,-0.007927377,chain_3
-0.19557984,-0.0137044145,chain_3
-0.19982679,-0.0058415155,chain_3
-0.19999449,-0.0043973895,chain_3
-0.18390319,-0.012202837,chain_3
-0.17977175,-0.008124184,chain_3
-0.18885678,-0.007664383,chain_3
-0.18434402,-0.00646099,chain_3
-0.19442172,-0.0050710663,chain_3
-0.19397473,-0.007837869,chain_3
-0.20172538,-0.0052033067,chain_3
-0.20820203,-0.009476451,chain_3
-0.17172359,-0.011697499,chain_3
-0.20969936,-0.0064640865,chain_3
-0.20969936,-0.0064640865,chain_3
-0.2046984,-0.0059202765,chain_3
-0.19219302,-0.010218935,chain_3
-0.18357158,-0.005364585,chain_3
-0.20135249,-0.00810655,chain_3
-0.18533446,-0.0060307956,chain_3
-0.18529043,-0.0069087013,chain_3
-0.18529043,-0.0069087013,chain_3
-0.1862961,-0.010840034,chain_3
-0.1940307,-0.00828708,chain_3
-0.1871851,-0.008408121,chain_3
-0.19037934,-0.008352683,chain_3
-0.2000368,-0.0072123464,chain_3
-0.20574823,-0.0069585685,chain_3
-0.1954414,-0.0059054694,chain_3
-0.18929194,-0.013005292,chain_3
-0.1906041,-0.011562323,chain_3
-0.18968019,-0.009002525,chain_3
-0.19360046,-0.0049446477,chain_3
-0.19360046,-0.0049446477,chain_3
-0.19771676,-0.008064115,chain_3
-0.18589497,-0.0061693387,chain_3
-0.18589497,-0.0061693387,chain_3
-0.19510092,-0.007043255,chain_3
-0.19566703,-0.007267954,chain_3
-0.19566703,-0.007267954,chain_3
-0.1948186,-0.005624695,chain_3
-0.19606115,-0.007612543,chain_3
-0.19135743,-0.009198242,chain_3
-0.18285725,-0.0057774745,chain_3
-0.18968484,-0.003983587,chain_3
-0.19034049,-0.004448052,chain_3
-0.19034049,-0.004448052,chain_3
-0.18157504,-0.005905606,chain_3
-0.17889175,-0.0106190145,chain_3
-0.17074749,-0.008566752,chain_3
-0.17779772,-0.004755552,chain_3
-0.17307357,-0.0085260905,chain_3
-0.17459129,-0.0064397985,chain_3
-0.17459129,-0.0064397985,chain_3
-0.19497445,-0.015404981,chain_3
-0.18858656,-0.009804277,chain_3
-0.20775528,-0.0057039964,chain_3
-0.20715137,-0.008758661,chain_3
-0.20884211,-0.009057961,chain_3
-0.20036379,-0.008399682,chain_3
-0.18854418,-0.0052360995,chain_3
-0.1937192,-0.0049613207,chain_3
-0.19949195,-0.009289697,chain_3
-0.19539568,-0.0070050377,chain_3
-0.20050967,-0.008136561,chain_3
-0.21513109,-0.005974738,chain_3
-0.21547426,-0.007472879,chain_3
-0.20998622,-0.0056003793,chain_3
-0.20998622,-0.0056003793,chain_3
-0.20662218,-0.00915606,chain_3
-0.2182675,-0.004707999,chain_3
-0.21579911,-0.0037907464,chain_3
-0.21279188,-0.010448509,chain_3
-0.2016593,-0.009443119,chain_3
-0.19085935,-0.0067303106,chain_3
-0.19469413,-0.0058183474,chain_3
-0.17863135,-0.007943572,chain_3
-0.20457143,-0.0069677555,chain_3
-0.20371084,-0.0043571214,chain_3
-0.20241924,-0.01139614,chain_3
-0.19958165,-0.0028139595,chain_3
-0.19958165,-0.0028139595,chain_3
-0.20459534,-0.0050768014,chain_3
-0.20078188,-0.0075884573,chain_3
-0.19896403,-0.010388169,chain_3
-0.20253496,-0.010110511,chain_3
-0.2165768,-0.004041544,chain_3
-0.21868339,-0.0087886145,chain_3
-0.22478752,-0.0037980769,chain_3
-0.21892619,-0.009880316,chain_3
-0.21172187,-0.006476236,chain_3
-0.19651909,-0.005176349,chain_3
-0.1913044,-0.008611241,chain_3
-0.18963534,-0.0065483707,chain_3
-0.18260013,-0.011173783,chain_3
-0.18846907,-0.015207186,chain_3
-0.202763,-0.0045557995,chain_3
-0.20084547,-0.008511756,chain_3
-0.19094472,-0.0053698304,chain_3
-0.20678593,-0.008092071,chain_3
-0.19182177,-0.0053962627,chain_3
-0.20352733,-0.009642939,chain_3
-0.1994846,-0.0070938077,chain_3
-0.198348,-0.0057115406,chain_3
-0.19002497,-0.007045093,chain_3
-0.17286856,-0.0061435476,chain_3
-0.17465729,-0.007217647,chain_3
-0.19423847,-0.006950682,chain_3
-0.19678344,-0.010223894,chain_3
-0.19293399,-0.0073097986,chain_3
-0.19545154,-0.005713166,chain_3
-0.19690354,-0.006930492,chain_3
-0.18123059,-0.008253364,chain_3
-0.1798728,-0.0099021075,chain_3
-0.17865835,-0.010738613,chain_3
-0.17804646,-0.011293479,chain_3
-0.18830936,-0.010036593,chain_3
-0.19735986,-0.005831138,chain_3
-0.18347462,-0.008027796,chain_3
-0.19335005,-0.005062228,chain_3
-0.19897568,-0.008591235,chain_3
-0.20556147,-0.004024241,chain_3
-0.19439128,-0.009669624,chain_3
-0.19754288,-0.011985615,chain_3
-0.18801956,-0.007679195,chain_3
-0.18357272,-0.008960935,chain_3
-0.18267499,-0.005018932,chain_3
-0.1959039,-0.012219921,chain_3
-0.19627434,-0.013275288,chain_3
-0.18620066,-0.0055436287,chain_3
-0.18849404,-0.003974724,chain_3
-0.1866595,-0.010592268,chain_3
-0.18286805,-0.009186499,chain_3
-0.18596214,-0.011238249,chain_3
-0.18210003,-0.0037706695,chain_3
-0.19702017,-0.011463571,chain_3
-0.19318706,-0.004742467,chain_3
-0.1920488,-0.010129137,chain_3
-0.18202011,-0.004552914,chain_3
-0.18101946,-0.0103692,chain_3
-0.17905542,-0.003968578,chain_3
-0.18387757,-0.004760342,chain_3
-0.19064349,-0.00873921,chain_3
-0.2025748,-0.0039041033,chain_3
-0.20383084,-0.010411162,chain_3
-0.20366873,-0.0061548683,chain_3
-0.19596729,-0.008868679,chain_3
-0.19728254,-0.0069684586,chain_3
-0.1875508,-0.008302417,chain_3
-0.18937592,-0.005635231,chain_3
-0.19123228,-0.0061638374,chain_3
-0.20931232,-0.007616827,chain_3
-0.20256267,-0.008535843,chain_3
-0.20108725,-0.0018778173,chain_3
-0.20108725,-0.0018778173,chain_3
-0.2015771,-0.009817966,chain_3
-0.19401371,-0.004093862,chain_3
-0.19770464,-0.008231464,chain_3
-0.19994439,-0.007226724,chain_3
-0.21031015,-0.0067886924,chain_3
-0.20797636,-0.008106083,chain_3
-0.19643722,-0.006074535,chain_3
-0.20414002,-0.00742822,chain_3
-0.19395036,-0.0073539307,chain_3
-0.18622491,-0.0070278896,chain_3
-0.19415703,-0.0058456473,chain_3
-0.19415703,-0.0058456473,chain_3
-0.19180265,-0.007736555,chain_3
-0.1915984,-0.008307187,chain_3
-0.19255312,-0.0050237286,chain_3
-0.20438772,-0.010150157,chain_3
-0.197809,-0.009893394,chain_3
-0.19368586,-0.011459965,chain_3
-0.19673684,-0.0034083459,chain_3
-0.20091791,-0.009282847,chain_3
-0.18294482,-0.004973164,chain_3
-0.19513391,-0.007886995,chain_3
-0.19222867,-0.0061676963,chain_3
-0.19209802,-0.00573758,chain_3
-0.19957712,-0.00752158,chain_3
-0.1949052,-0.005928299,chain_3
-0.18552485,-0.010530159,chain_3
-0.19500127,-0.00817493,chain_3
-0.19294839,-0.00909581,chain_3
-0.19457206,-0.00798761,chain_3
-0.2025335,-0.006114015,chain_3
-0.20317893,-0.009787153,chain_3
-0.19973753,-0.0061268164,chain_3
-0.20018056,-0.0073669343,chain_3
-0.19503036,-0.0072486647,chain_3
-0.1898109,-0.005628627,chain_3
-0.2141941,-0.007587534,chain_3
-0.2086524,-0.006623294,chain_3
-0.19503675,-0.011389368,chain_3
-0.19559337,-0.011153688,chain_3
-0.19355762,-0.011484625,chain_3
-0.19312938,-0.009395879,chain_3
-0.19577584,-0.007789434,chain_3
-0.19577584,-0.007789434,chain_3
-0.18637502,-0.0050541344,chain_3
-0.18637502,-0.0050541344,chain_3
-0.18704656,-0.010677977,chain_3
-0.20125464,-0.0047731046,chain_3
-0.2009559,-0.005918157,chain_3
-0.19047157,-0.006795187,chain_3
-0.19487427,-0.009737167,chain_3
-0.1889833,-0.008895062,chain_3
-0.19351737,-0.0123946825,chain_3
-0.20110273,-0.0073437523,chain_3
-0.205177,-0.00837,chain_3
-0.20023254,-0.0080314325,chain_3
-0.1873,-0.008332072,chain_3
-0.19124514,-0.010433133,chain_3
-0.19009866,-0.008816131,chain_3
-0.18698072,-0.006471307,chain_3
-0.21536313,-0.0044991607,chain_3
-0.20152,-0.010505507,chain_3
-0.20307764,-0.009481944,chain_3
-0.18672307,-0.0035772128,chain_3
-0.19664244,-0.011626532,chain_3
-0.19895655,-0.0038348362,chain_3
-0.20724775,-0.007272633,chain_3
-0.20666577,-0.006766823,chain_3
-0.21028136,-0.006849542,chain_3
-0.20882201,-0.004549454,chain_3
-0.20652328,-0.009024187,chain_3
-0.2017228,-0.0064595053,chain_3
-0.1988247,-0.008499023,chain_3
-0.19599675,-0.011705609,chain_3
-0.20894302,-0.0027665687,chain_3
-0.19478543,-0.010483824,chain_3
-0.19759247,-0.008424461,chain_3
-0.20085093,-0.011701061,chain_3
-0.20145516,-0.01037283,chain_3
-0.20389648,-0.008561131,chain_3
-0.20429087,-0.009437109,chain_3
-0.20826502,-0.008350813,chain_3
-0.19530034,-0.006467621,chain_3
-0.19761385,-0.010501917,chain_3
-0.20388477,-0.005031346,chain_3
-0.20672968,-0.0077352673,chain_3
-0.20657358,-0.0070787175,chain_3
-0.19933403,-0.0077748937,chain_3
-0.19616951,-0.008333038,chain_3
-0.19892336,-0.009596016,chain_3
-0.2110043,-0.007523316,chain_3
-0.19624838,-0.009482305,chain_3
-0.18898009,-0.006671872,chain_3
-0.18898009,-0.006671872,chain_3
-0.19561706,-0.0059807263,chain_3
-0.18428968,-0.008201942,chain_3
-0.18420976,-0.008440418,chain_3
-0.19359766,-0.010173592,chain_3
-0.19543812,-0.008231878,chain_3
-0.18098268,-0.006450629,chain_3
-0.17879963,-0.006839185,chain_3
-0.18313092,-0.008602018,chain_3
-0.1989619,-0.005224428,chain_3
-0.1989619,-0.005224428,chain_3
-0.19626051,-0.008849727,chain_3
-0.18935473,-0.0076307217,chain_3
-0.18401541,-0.012974718,chain_3
-0.18215108,-0.008613129,chain_3
-0.1890699,-0.005089067,chain_3
-0.19458635,-0.0047284397,chain_3
-0.20256248,-0.0065646134,chain_3
-0.1925292,-0.0074281404,chain_3
-0.19384621,-0.009988448,chain_3
-0.19710602,-0.008811012,chain_3
-0.19412005,-0.0057941996,chain_3
-0.19271025,-0.010745173,chain_3
-0.18639484,-0.008446202,chain_3
-0.19733016,-0.008501363,chain_3
-0.20547351,-0.004619359,chain_3
-0.21277381,-0.009659562,chain_3
-0.22465447,-0.0038004345,chain_3
-0.21917748,-0.009705292,chain_3
-0.2199454,-0.0035025543,chain_3
-0.22094792,-0.0028522222,chain_3
-0.22210608,-0.0102390405,chain_3
-0.1955304,-0.006963268,chain_3
-0.20131986,-0.006836845,chain_3
-0.20374383,-0.0062952973,chain_3
-0.20672809,-0.0064039943,chain_3
-0.20948824,-0.008704654,chain_3
-0.1971816,-0.0048962054,chain_3
-0.1971816,-0.0048962054,chain_3
-0.19792393,-0.012383563,chain_3
-0.19929144,-0.011304508,chain_3
-0.19787665,-0.012796922,chain_3
-0.21004146,-0.0028199647,chain_3
-0.19471696,-0.01123286,chain_3
-0.18560608,-0.0044917613,chain_3
-0.19964357,-0.009450033,chain_3
-0.19367844,-0.0077619962,chain_3
-0.19799061,-0.00984412,chain_3
-0.19235654,-0.0041259197,chain_3
-0.18805845,-0.008698095,chain_3
-0.18793564,-0.005057747,chain_3
-0.19058196,-0.0055183703,chain_3
-0.17650777,-0.0105510475,chain_3
-0.18644644,-0.010083435,chain_3
-0.18925872,-0.010518578,chain_3
-0.18903027,-0.008786554,chain_3
-0.18253864,-0.007566429,chain_3
-0.18124391,-0.011102344,chain_3
-0.17436157,-0.007771991,chain_3
-0.17962979,-0.0073304432,chain_3
-0.18078186,-0.0072298627,chain_3
-0.1763509,-0.0073414007,chain_3
-0.18146399,-0.006586126,chain_3
-0.18170929,-0.0034177732,chain_3
-0.18170929,-0.0034177732,chain_3
-0.18309686,-0.0066922335,chain_3
-0.16772863,-0.011747786,chain_3
-0.20412287,-0.008305086,chain_3
-0.19461134,-0.014623851,chain_3
-0.19776239,-0.0082769785,chain_3
-0.18849626,-0.00696751,chain_3
-0.19361676,-0.00786134,chain_3
-0.17997314,-0.0054557957,chain_3
-0.18811326,-0.009024848,chain_3
-0.19059499,-0.00854771,chain_3
-0.18662426,-0.004962195,chain_3
-0.19839214,-0.008631047,chain_3
-0.19096631,-0.005742252,chain_3
-0.20102179,-0.00589982,chain_3
-0.19302581,-0.0074581937,chain_3
-0.20372164,-0.0069516893,chain_3
-0.20048091,-0.0066198427,chain_3
-0.19761978,-0.0060349777,chain_3
-0.19761978,-0.0060349777,chain_3
-0.2035831,-0.007435109,chain_3
-0.19892277,-0.008145392,chain_3
-0.20436615,-0.007589053,chain_3
-0.1922426,-0.0076482324,chain_3
-0.2027855,-0.0053534163,chain_3
-0.19764563,-0.007271436,chain_3
-0.18520024,-0.008340566,chain_3
-0.17890613,-0.008862878,chain_3
-0.18362562,-0.005766541,chain_3
-0.18362562,-0.005766541,chain_3
-0.17814189,-0.0072634537,chain_3
-0.1786397,-0.007601552,chain_3
-0.17754486,-0.0072689177,chain_3
-0.17459154,-0.0031901128,chain_3
-0.18618605,-0.008399819,chain_3
-0.188418,-0.0048899194,chain_3
-0.19440575,-0.008601213,chain_3
-0.18445536,-0.007726137,chain_3
-0.17524308,-0.0045892657,chain_3
-0.17427015,-0.004547891,chain_3
-0.17609562,-0.00545986,chain_3
-0.17641316,-0.0062118936,chain_3
-0.1891457,-0.008662085,chain_3
-0.17677325,-0.0068430123,chain_3
-0.17985275,-0.01001619,chain_3
-0.18436576,-0.011614436,chain_3
-0.1767089,-0.009854913,chain_3
-0.19505724,-0.010653416,chain_3
-0.20216288,-0.006429214,chain_3
-0.19627444,-0.008212368,chain_3
-0.19140075,-0.006721804,chain_3
-0.19460389,-0.00861691,chain_3
-0.18847363,-0.006862561,chain_3
-0.18504323,-0.005580579,chain_3
-0.2032979,-0.008155072,chain_3
-0.19930516,-0.0075181406,chain_3
-0.17800334,-0.0073071583,chain_3
-0.20767191,-0.0063394047,chain_3
-0.19194739,-0.0073212725,chain_3
-0.19251533,-0.0071186284,chain_3
-0.21053043,-0.007287571,chain_3
-0.19938126,-0.008670498,chain_3
-0.19938126,-0.008670498,chain_3
-0.19929352,-0.0075975396,chain_3
-0.19929352,-0.0075975396,chain_3
-0.19413777,-0.007360465,chain_3
-0.19121629,-0.008268958,chain_3
-0.19291832,-0.010007671,chain_3
-0.20003134,-0.0061036656,chain_3
-0.20017266,-0.0071059517,chain_3
-0.20726708,-0.0053455257,chain_3
-0.20726708,-0.0053455257,chain_3
-0.2099607,-0.010681107,chain_3
-0.21771373,-0.010425091,chain_3
-0.21803638,-0.010562203,chain_3
-0.20876059,-0.006957355,chain_3
-0.18550465,-0.0066382657,chain_3
-0.18884927,-0.0049683694,chain_3
-0.18923391,-0.009891132,chain_3
-0.19897413,-0.004779957,chain_3
-0.19329526,-0.008979843,chain_3
-0.19435297,-0.0066663935,chain_3
-0.19332321,-0.004573147,chain_3
-0.19287139,-0.009933885,chain_3
-0.19313177,-0.009557751,chain_3
-0.19289112,-0.009773834,chain_3
-0.17936441,-0.013848246,chain_3
-0.17857903,-0.014098614,chain_3
-0.1736833,-0.005700363,chain_3
-0.1736833,-0.005700363,chain_3
-0.1759535,-0.008017917,chain_3
-0.18309958,-0.008747198,chain_3
-0.18309958,-0.008747198,chain_3
-0.18332456,-0.0064757867,chain_3
-0.18791911,-0.01038046,chain_3
-0.18554299,-0.0061521106,chain_3
-0.19352642,-0.0062121525,chain_3
-0.1991485,-0.0051851375,chain_3
-0.1999215,-0.0044468385,chain_3
-0.18288782,-0.009647309,chain_3
-0.19051373,-0.008564035,chain_3
-0.191585,-0.0072301505,chain_3
-0.19681793,-0.004342744,chain_3
-0.1984686,-0.0088061495,chain_3
-0.1870312,-0.0054144263,chain_3
-0.1920385,-0.0089135645,chain_3
-0.189379,-0.0061876327,chain_3
-0.18961632,-0.005009006,chain_3
-0.19445242,-0.0057714684,chain_3
-0.2009171,-0.009543461,chain_3
-0.1984363,-0.006090125,chain_3
-0.19197112,-0.011924314,chain_3
-0.18944067,-0.0136174355,chain_3
-0.1872041,-0.009986545,chain_3
-0.18682373,-0.01084439,chain_3
-0.1829101,-0.006470423,chain_3
-0.19829151,-0.0075076288,chain_3
-0.19679697,-0.0072099916,chain_3
-0.19353159,-0.0054785847,chain_3
-0.20426728,-0.005568015,chain_3
-0.20508026,-0.004971075,chain_3
-0.19963616,-0.0075949123,chain_3
-0.17491518,-0.006268751,chain_3
-0.1837999,-0.007801182,chain_3
-0.18797071,-0.0067659216,chain_3
-0.18290073,-0.006806676,chain_3
-0.189745,-0.0061360197,chain_3
-0.19757655,-0.007858492,chain_3
-0.1788402,-0.0060106274,chain_3
-0.175972,-0.005705396,chain_3
-0.16896185,-0.00894387,chain_3
-0.17598495,-0.0062323464,chain_3
